"Energy with dietary fibre, equated 
(kJ)","Protein 
(g)","Ash 
(g)","Total dietary fibre 
(g)","Alcohol 
(g)",Total sugars (g),"Starch 
(g)","Available carbohydrate, without sugar alcohols 
(g)","Calcium (Ca) 
(mg)","Iodine (I) 
(ug)","Iron (Fe) 
(mg)","Magnesium (Mg) 
(mg)","Phosphorus (P) 
(mg)","Potassium (K) 
(mg)","Selenium (Se) 
(ug)","Zinc (Zn) 
(mg)","Retinol (preformed vitamin A) 
(ug)","Beta-carotene 
(ug)","Thiamin (B1) 
(mg)","Niacin (B3) 
(mg)","Pyridoxine (B6) 
(mg)","Cobalamin (B12) 
(ug)","Folate, natural 
(ug)","Total folates 
(ug)","Vitamin C 
(mg)","Cholecalciferol (D3) 
(ug)","Ergocalciferol (D2) 
(ug)","25-hydroxy cholecalciferol (25-OH D3) 
(ug)","Vitamin D3 equivalents 
(ug)","Alpha tocopherol 
(mg)","Vitamin E 
(mg)","Total saturated fatty acids, equated 
(g)",C18:2w6 (g),C18:3w3 (g),C20:5w3 (mg),"Total trans fatty acids, imputed 
(mg)","Caffeine 
(mg)","Cholesterol 
(mg)"
2080,10.4,0.2,1.7,0.0,1.8,58.2,60.0,23,2.0,1.98,25,116,183,7.9,0.82,0,0,0.148,0.0,0.0,0.9,2,2,0,0.0,0,0.0,0.0,1.0,0.99,10.72,2.31,0.06,0.0,130.0,0,0
2053,9.1,0.3,8.8,0.0,0.6,49.0,49.6,7,0.0,2.15,142,310,260,0.0,2.4,0,865,0.07,2.8,0.28,0.0,15,15,0,0.0,0,0.0,0.0,2.6,2.62,16.54,2.49,0.24,0.0,3205.13,0,6
2140,6.0,4.5,3.2,0.0,0.9,44.9,45.8,21,4.9,1.2,60,162,1250,0.3,1.0,0,0,0.16,1.68,0.03,0.0,67,67,23,0.0,0,0.0,0.0,8.6,8.63,7.5,2.66,0.1,0.0,108.35,0,0
2097,6.8,5.3,3.6,0.0,1.4,42.1,43.6,22,5.5,1.0,64,128,1200,1.6,0.72,0,0,0.195,1.49,0.06,0.0,46,46,24,0.0,0,0.0,0.0,6.7,6.77,7.84,2.62,0.11,0.0,62.36,0,0
2092,6.8,5.3,3.6,0.0,1.4,42.1,43.6,24,5.4,1.85,60,155,1350,1.6,0.84,0,0,0.195,1.49,0.06,0.0,46,46,24,0.0,0,0.0,0.0,6.7,6.77,7.1,2.62,0.14,0.0,310.57,0,0
2314,5.7,2.2,2.8,0.0,1.9,53.2,55.1,54,0.0,1.25,46,125,700,0.3,0.61,0,6,0.16,4.04,0.7,0.0,30,30,10,0.0,0,0.0,0.0,8.6,8.6,7.83,9.65,0.14,0.0,390.81,0,0
2051,3.0,3.0,6.3,0.0,12.4,35.3,47.7,82,12.0,1.7,51,110,770,1.5,0.47,0,3200,0.04,0.0,0.0,0.0,159,159,0,0.0,0,0.0,0.0,8.2,8.2,10.14,3.69,0.09,0.0,148.66,0,0
2165,6.9,4.2,3.2,0.0,0.2,51.4,51.6,31,0.0,3.6,51,162,1390,0.3,1.1,0,0,0.11,2.9,0.03,0.0,67,67,42,0.0,0,0.0,0.0,8.6,8.6,13.37,3.2,0.12,0.0,236.7,0,0
1948,6.8,1.2,7.3,0.0,1.1,55.2,56.3,52,3.4,1.3,80,230,210,6.0,1.6,0,0,0.2,1.1,0.1,0.0,0,0,0,0.0,0,0.0,0.0,7.2,7.66,1.81,2.98,0.46,0.0,0.0,0,0
1350,4.8,16.2,4.3,0.0,5.7,60.0,65.7,74,5.0,0.74,12,161,16,3.9,0.3,2,33,0.05,0.0,0.99,0.1,57,57,0,0.0,0,0.0,0.0,0.8,0.86,1.61,0.27,0.0,0.0,59.56,0,4
1520,10.8,14.2,2.2,0.0,6.0,58.1,64.1,43,15.0,1.5,32,150,98,11.0,0.7,17,230,0.06,0.6,0.14,0.1,73,73,0,0.0,0,0.0,0.0,0.7,0.7,1.12,0.92,0.06,0.0,17.96,0,10
79,0.7,1.1,0.3,0.0,0.4,3.1,3.4,5,5.7,0.1,4,7,11,0.0,0.0,0,0,0.05,0.0,0.01,0.0,1,1,0,0.0,0,0.0,0.0,0.0,0.02,0.07,0.03,0.0,0.0,3.07,0,1
1628,5.3,12.4,6.5,0.0,8.1,51.0,59.1,42,10.0,0.83,14,214,339,3.6,0.38,2,312,0.08,0.0,0.31,0.1,110,110,0,0.0,0,0.0,0.0,2.0,2.15,5.89,1.69,0.06,0.0,126.19,0,3
1201,6.7,24.0,3.3,0.0,10.3,28.0,58.3,108,10.0,1.1,36,217,22,7.4,0.57,24,660,0.17,0.0,0.62,0.2,110,110,0,0.0,0,0.0,0.0,0.3,0.33,0.91,0.21,0.02,3.99,107.73,0,3
1514,8.7,7.4,3.9,0.0,16.0,49.5,65.5,42,5.0,1.9,41,151,15,8.6,0.75,3,172,0.2,0.0,0.18,0.2,60,60,0,0.0,0,0.0,0.0,2.4,2.46,2.59,1.22,0.05,0.0,114.43,0,3
1785,4.4,1.1,4.7,0.0,48.6,4.0,52.6,50,6.4,0.88,58,110,270,3.0,0.83,15,12,0.0,0.0,0.01,0.0,5,5,0,0.0,0,0.0,0.0,0.5,0.53,16.31,0.46,0.02,0.0,0.0,13,2
1778,4.5,1.2,7.4,0.0,44.3,6.2,52.1,87,0.0,1.8,41,130,310,2.0,0.9,37,10,0.0,0.54,0.02,0.1,17,17,0,0.0,0,0.0,0.0,0.2,0.21,17.39,0.45,0.04,0.0,115.64,6,8
1772,2.6,1.4,0.3,0.0,64.2,5.8,70.0,76,0.0,0.9,31,110,340,0.0,0.3,7,0,0.06,4.0,0.03,0.1,4,4,0,0.0,0,0.0,0.0,0.1,0.1,14.91,0.12,0.0,0.0,83.63,8,0
1712,5.2,1.5,1.6,0.0,55.3,5.3,62.6,160,0.0,1.6,34,160,290,0.0,0.8,63,19,0.06,0.06,0.03,0.1,15,15,0,0.0,0,0.0,0.0,1.2,1.2,10.13,0.54,0.06,0.0,88.79,6,15
2140,4.0,1.9,4.6,0.0,55.3,1.7,57.0,78,22.6,2.0,87,160,650,2.0,1.4,0,0,0.0,0.4,0.02,0.0,36,36,0,0.0,0,0.0,0.0,0.2,0.21,27.72,0.26,0.03,0.0,156.42,27,3
2202,3.9,1.5,1.2,0.0,52.0,10.6,62.6,52,10.0,4.4,120,200,440,2.0,2.0,19,11,0.05,1.3,0.04,0.1,13,13,0,0.0,0,0.0,0.0,0.4,0.38,18.22,0.89,0.07,0.0,156.41,59,0
2118,6.9,1.8,9.9,0.0,0.5,3.6,4.1,51,8.4,15.0,150,210,560,3.0,2.0,0,11,0.0,0.0,0.02,0.1,25,25,0,0.0,0,0.0,0.0,0.3,0.93,23.07,1.39,0.07,0.0,0.0,57,2
2178,7.6,1.8,2.3,0.0,54.6,1.4,56.0,252,22.6,1.42,49,260,425,6.0,1.24,78,7,0.05,0.26,0.08,0.2,36,36,5,0.0,0,0.0,0.0,0.4,0.69,18.76,0.72,0.04,0.0,158.46,20,21
2002,6.0,1.4,2.0,0.0,53.6,6.6,61.4,170,22.6,1.3,41,180,320,1.0,0.9,77,18,0.06,0.48,0.02,0.2,36,36,0,0.0,0,0.0,0.0,0.8,0.82,15.23,0.9,0.07,0.0,127.51,16,15
2080,7.8,1.9,2.9,0.0,53.3,2.0,55.3,218,17.9,1.7,64,249,524,5.3,1.35,60,5,0.071,0.46,0.1,0.1,32,32,4,0.0,0,0.0,0.0,1.7,2.02,15.1,1.53,0.04,0.0,125.79,16,16
2325,9.9,2.0,4.7,0.0,39.6,1.2,40.7,208,15.8,1.97,85,278,505,4.5,1.57,54,9,0.145,0.9,0.21,0.1,56,56,3,0.0,0,0.0,0.0,5.4,5.66,13.98,2.82,0.06,0.0,117.15,14,15
2273,7.1,1.7,0.2,0.0,54.6,0.0,54.6,230,27.0,0.0,25,210,310,3.0,0.85,0,26,0.11,0.5,0.02,0.0,7,7,0,0.0,0,0.0,0.0,9.1,9.1,21.4,1.01,0.07,0.0,178.21,5,20
2209,9.4,2.0,3.6,0.0,47.2,1.2,48.4,254,19.2,1.77,82,300,481,5.3,1.6,66,6,0.071,0.87,0.08,0.1,36,36,4,0.0,0,0.0,0.0,4.9,5.3,16.51,2.54,0.03,0.0,134.69,17,18
2032,4.8,1.1,1.8,0.0,64.9,11.8,76.7,110,22.6,1.3,45,120,290,1.0,0.8,27,9,0.07,0.35,0.02,0.2,36,36,0,0.0,0,0.0,0.0,0.2,0.21,8.86,0.57,0.05,0.0,97.1,16,8
2083,9.7,2.1,3.8,0.0,46.8,2.6,49.4,161,11.6,1.63,71,245,604,4.4,1.38,39,4,0.121,3.14,0.19,0.1,36,36,2,0.0,0,0.0,0.0,2.0,2.27,11.45,1.69,0.03,0.0,106.07,10,10
2334,13.3,2.3,4.3,0.0,37.6,4.2,41.9,183,14.9,1.75,94,301,508,4.7,1.79,51,6,0.152,6.29,0.26,0.1,55,55,3,0.0,0,0.0,0.0,0.8,1.17,15.43,1.9,0.03,0.0,161.67,13,14
1913,6.1,1.8,2.6,0.0,60.2,1.5,61.7,192,16.2,1.55,45,206,584,4.3,0.98,54,5,0.059,0.18,0.12,0.1,27,27,3,0.0,0,0.0,0.0,0.3,0.53,13.13,0.51,0.03,0.0,110.92,14,15
752,0.5,2.3,2.2,0.0,41.5,1.6,43.1,25,0.5,0.9,13,20,210,0.0,0.0,0,57,0.0,0.7,0.09,0.0,11,11,0,0.0,0,0.0,0.0,8.3,8.3,0.0,0.0,0.0,0.0,0.0,0,0
1100,0.3,0.1,1.6,0.0,67.2,0.1,67.3,8,0.0,0.3,6,7,56,2.0,0.1,0,0,0.0,0.3,0.02,0.0,11,11,0,0.0,0,0.0,0.0,0.1,0.12,0.0,0.0,0.0,0.0,0.0,0,0
1050,0.2,0.2,0.9,0.0,64.3,0.1,64.4,5,0.0,0.2,4,6,84,2.0,0.0,0,46,0.0,0.6,0.04,0.0,11,11,9,0.0,0,0.0,0.0,0.1,0.12,0.0,0.0,0.0,0.0,0.0,0,0
1050,0.2,0.2,0.9,0.0,64.3,0.1,64.4,5,0.0,0.2,4,6,84,2.0,0.0,0,17,0.0,0.6,0.04,0.0,11,11,9,0.0,0,0.0,0.0,0.1,0.12,0.0,0.0,0.0,0.0,0.0,0,0
1060,0.1,0.1,0.8,0.0,65.4,0.1,65.5,15,0.0,0.3,29,5,27,0.6,0.0,0,0,0.0,0.0,0.06,0.0,9,9,2,0.0,0,0.0,0.0,0.1,0.06,0.0,0.0,0.0,0.0,0.0,0,0
2192,6.8,1.6,3.7,0.0,57.2,0.6,57.8,130,9.0,1.2,75,190,430,2.0,1.3,0,6,0.08,0.6,0.06,0.0,14,14,0,0.0,0,0.0,0.0,1.4,1.4,7.96,4.55,0.52,0.0,28.99,11,2
1268,0.0,0.1,0.0,0.0,33.0,0.0,87.5,8,0.0,0.5,2,11,3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1162,0.3,0.2,0.0,0.0,72.3,0.0,72.3,8,0.0,0.12,2,4,66,0.0,0.17,0,0,0.0,0.0,0.02,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1552,0.2,0.9,0.0,0.0,96.8,0.0,96.8,150,0.0,1.2,21,0,300,0.0,0.0,0,0,0.0,0.0,0.08,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1597,0.0,0.0,0.0,0.0,99.8,0.0,99.8,7,0.0,0.3,3,0,21,0.0,0.0,0,0,0.0,0.0,0.04,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1600,0.0,0.0,0.0,0.0,100.0,0.0,100.0,1,0.0,0.0,0,0,2,0.0,0.0,0,0,0.0,0.0,0.01,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1600,0.0,0.0,0.0,0.0,100.0,0.0,100.0,1,0.0,0.0,0,0,2,0.0,0.0,0,0,0.0,0.0,0.01,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1598,0.0,0.0,0.0,0.0,95.6,4.0,99.6,1,0.0,0.0,0,0,2,0.0,0.0,0,0,0.0,0.0,0.01,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1203,0.2,2.0,0.0,0.0,74.9,0.0,74.9,230,0.0,3.3,37,0,610,0.8,0.0,0,0,0.0,0.4,0.19,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1082,0.0,0.5,0.0,0.0,60.4,6.6,67.0,102,0.0,0.11,21,2,212,0.6,1.47,0,0,0.066,0.08,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0,0
1620,2.5,1.0,1.5,0.0,54.6,15.9,74.5,67,20.0,0.3,11,65,120,0.0,0.4,72,23,0.0,0.0,0.02,0.0,1,1,0,0.0,0,0.0,0.0,0.5,0.49,8.65,0.2,0.03,0.0,675.79,0,14
1582,7.1,1.0,0.0,0.0,90.7,0.0,90.7,4,0.0,0.1,0,0,4,0.0,0.0,0,0,0.0,0.0,0.04,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
230,1.0,0.1,0.0,0.0,13.2,0.0,13.2,2,0.6,0.02,1,0,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1283,5.7,3.8,3.5,0.0,40.6,28.1,70.3,280,0.0,8.8,120,53,1060,5.0,0.6,0,0,0.0,2.1,0.36,0.0,0,0,0,0.0,0,0.0,0.0,0.2,0.23,0.56,0.1,0.01,0.0,0.0,0,0
1473,2.3,1.5,1.4,0.0,76.2,11.2,88.1,113,0.0,3.52,48,21,425,2.0,0.24,0,0,0.0,0.84,0.15,0.0,0,0,0,0.0,0,0.0,0.0,0.1,0.09,0.22,0.04,0.0,0.0,0.0,0,0
1552,6.3,3.2,3.2,0.0,44.8,20.1,66.0,272,6.8,6.59,99,115,870,5.3,0.79,23,2,0.015,1.55,0.28,0.0,11,11,1,0.0,0,0.0,0.0,0.3,0.37,6.02,0.29,0.02,0.0,47.54,6,6
1566,0.0,0.8,0.0,0.0,93.2,4.4,98.4,71,0.0,0.1,0,3,3,0.0,0.3,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1260,3.9,0.1,0.0,0.0,45.3,6.2,75.1,6,0.0,0.12,1,8,3,0.0,0.01,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1588,0.1,0.3,0.0,0.0,74.3,0.0,93.3,1,0.0,0.0,1,11,3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.18,0.55,0.13,0.0,36.0,0,0
1538,2.6,0.2,0.0,0.0,89.4,0.7,90.1,3,1.6,0.0,0,6,32,4.1,0.2,0,0,0.0,0.2,0.0,0.0,6,6,0,0.0,0,0.0,0.0,0.0,0.0,0.13,0.42,0.08,0.0,0.0,0,0
145,2.8,1.0,8.1,0.0,0.9,0.4,1.3,30,0.0,0.5,18,90,360,0.2,0.6,0,40,0.06,0.6,0.12,0.0,68,68,16,0.0,0,0.0,0.0,0.2,0.19,0.0,0.0,0.0,0.0,0.0,0,0
170,3.3,1.2,9.5,0.0,1.0,0.5,1.5,34,0.0,0.56,20,95,381,0.2,0.67,0,42,0.056,0.6,0.1,0.0,52,52,14,0.0,0,0.0,0.0,0.2,0.21,0.0,0.0,0.0,0.0,0.0,0,0
245,2.1,1.3,3.0,0.0,2.7,0.3,10.5,20,0.0,0.9,11,78,520,0.7,0.3,0,20,0.09,0.9,0.08,0.0,13,13,7,0.0,0,0.0,0.0,0.2,0.19,0.0,0.0,0.0,0.0,0.0,0,0
263,2.2,1.4,3.2,0.0,2.9,0.3,11.3,20,0.0,0.92,11,75,503,0.7,0.31,0,19,0.077,0.87,0.07,0.0,9,9,5,0.0,0,0.0,0.0,0.2,0.19,0.0,0.0,0.0,0.0,0.0,0,0
104,1.9,1.3,4.7,0.0,1.1,0.1,1.2,33,0.0,0.4,22,37,180,0.2,0.3,0,14,0.0,1.1,0.08,0.0,89,89,3,0.0,0,0.0,0.0,0.2,0.19,0.0,0.0,0.0,0.0,0.0,0,0
88,2.5,0.7,2.2,0.0,1.4,0.0,1.4,11,0.0,1.0,15,43,320,0.0,0.2,0,140,0.15,1.0,0.1,0.0,99,99,15,0.0,0,0.0,0.0,0.5,0.52,0.0,0.0,0.0,0.0,0.0,0,0
104,2.9,0.8,2.5,0.0,1.6,0.0,1.6,12,0.0,1.12,17,46,339,0.0,0.22,0,148,0.141,1.0,0.09,0.0,76,76,13,0.0,0,0.0,0.0,0.6,0.58,0.0,0.0,0.0,0.0,0.0,0,0
101,1.9,1.0,3.9,0.0,1.5,0.0,1.5,12,0.0,1.6,7,35,120,0.0,0.6,0,400,0.0,0.7,0.09,0.0,76,76,6,0.0,0,0.0,0.0,0.6,0.58,0.0,0.0,0.0,0.0,0.0,0,0
579,1.6,1.7,7.5,0.0,0.0,0.2,0.2,10,0.0,0.49,26,49,450,0.0,0.53,0,56,0.04,1.7,0.1,0.0,90,90,4,0.0,0,0.0,0.0,1.8,1.8,1.93,1.29,0.08,0.0,0.0,0,0
57,0.8,0.2,2.8,0.0,0.8,0.5,1.3,15,0.7,0.4,5,8,51,1.0,0.5,0,0,0.0,0.3,0.14,0.0,3,3,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
94,2.6,1.5,3.3,0.0,0.0,0.2,0.2,220,6.4,3.0,55,91,440,0.0,0.92,0,3500,0.05,0.0,0.07,0.0,71,71,6,0.0,0,0.0,0.0,2.1,2.1,0.03,0.06,0.24,0.0,0.0,0,0
235,6.9,1.0,7.1,0.0,0.7,1.3,2.2,17,0.0,1.9,30,95,250,1.2,1.2,0,190,0.2,2.0,0.04,0.0,96,96,41,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
252,7.4,1.1,7.6,0.0,0.8,1.4,2.4,16,0.0,1.74,26,92,202,1.1,1.1,0,174,0.14,1.5,0.03,0.0,62,62,29,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
104,2.3,0.5,2.3,0.0,1.8,0.3,2.3,16,0.0,0.4,22,42,230,0.0,1.5,0,60,0.06,1.0,0.12,0.0,23,23,15,0.0,0,0.0,0.0,0.7,0.72,0.0,0.0,0.0,0.0,0.0,0,0
112,2.5,0.5,2.5,0.0,1.9,0.3,2.5,15,0.0,0.36,19,40,185,0.0,1.37,0,55,0.042,0.75,0.09,0.0,15,15,10,0.0,0,0.0,0.0,0.6,0.62,0.0,0.0,0.0,0.0,0.0,0,0
106,1.8,0.6,2.8,0.0,2.6,0.7,3.3,45,1.0,0.69,24,32,280,0.0,0.27,0,290,0.06,0.0,0.05,0.0,36,36,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
114,1.9,0.6,3.0,0.0,2.8,0.8,3.5,41,0.8,0.63,21,31,226,0.0,0.25,0,265,0.042,0.0,0.04,0.0,23,23,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
108,1.4,0.2,3.8,0.0,1.3,1.5,2.8,33,0.0,0.8,18,42,76,0.0,1.9,0,290,0.02,0.2,0.12,0.0,17,17,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
201,1.9,0.8,3.5,0.0,8.4,0.0,8.4,8,0.0,0.9,26,35,290,0.0,0.8,0,5,0.03,0.4,0.11,0.0,110,110,6,0.0,0,0.0,0.0,0.1,0.07,0.0,0.0,0.0,0.0,0.0,0,0
246,2.3,1.0,4.3,0.0,10.2,0.0,10.2,10,0.0,1.1,32,43,354,0.0,0.98,0,6,0.033,0.46,0.13,0.0,107,107,5,0.0,0,0.0,0.0,0.1,0.08,0.0,0.0,0.0,0.0,0.0,0,0
216,2.0,0.9,3.8,0.0,9.0,0.0,9.0,8,0.0,0.92,26,34,281,0.0,0.82,0,5,0.026,0.39,0.09,0.0,77,77,4,0.0,0,0.0,0.0,0.1,0.07,0.0,0.0,0.0,0.0,0.0,0,0
184,1.2,1.1,2.0,0.0,8.7,0.0,8.7,10,1.8,0.66,12,21,210,0.0,0.18,0,0,0.0,1.7,0.0,0.0,10,10,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
79,2.5,1.0,2.4,0.0,0.6,0.0,0.6,83,3.9,1.4,18,28,250,0.0,0.36,0,545,0.11,0.0,0.53,0.0,40,40,17,0.0,0,0.0,0.0,0.1,0.14,0.0,0.0,0.0,0.0,0.0,0,0
113,3.6,1.4,3.5,0.0,0.8,0.0,0.8,118,5.3,2.0,26,39,357,0.0,0.51,0,701,0.141,0.0,0.72,0.0,49,49,21,0.0,0,0.0,0.0,0.2,0.19,0.0,0.0,0.0,0.0,0.0,0,0
82,2.6,1.0,2.6,0.0,0.6,0.0,0.6,82,3.2,1.38,18,24,221,0.0,0.35,0,539,0.092,0.0,0.41,0.0,25,25,10,0.0,0,0.0,0.0,0.1,0.14,0.0,0.0,0.0,0.0,0.0,0,0
131,4.7,1.0,3.7,0.0,0.4,0.0,0.4,32,0.0,0.84,21,75,336,0.0,0.6,0,285,0.08,0.5,0.09,0.0,158,158,106,0.0,0,0.0,0.0,0.2,0.18,0.0,0.0,0.0,0.0,0.0,0,0
112,3.2,0.6,2.9,0.0,1.3,0.0,1.3,26,6.6,0.58,12,54,181,0.0,0.26,0,450,0.055,0.31,0.06,0.0,87,87,57,0.0,0,0.0,0.0,0.8,0.76,0.0,0.0,0.0,0.0,0.0,0,0
100,2.9,0.6,2.5,0.0,1.1,0.1,1.2,26,0.8,0.58,12,54,181,0.0,0.26,0,450,0.055,0.31,0.06,0.0,87,87,57,0.0,0,0.0,0.0,1.1,1.14,0.07,0.04,0.1,0.0,0.0,0,0
160,5.7,1.2,4.5,0.0,0.5,0.0,0.5,39,0.0,1.03,26,91,410,0.0,0.72,0,313,0.088,0.58,0.1,0.0,154,154,110,0.0,0,0.0,0.0,0.2,0.21,0.0,0.0,0.0,0.0,0.0,0,0
122,3.2,0.8,2.5,0.0,1.3,0.7,2.0,39,1.2,0.78,21,61,250,1.7,0.45,0,298,0.07,0.0,0.06,0.0,123,123,12,0.0,0,0.0,0.0,0.2,0.22,0.0,0.0,0.0,0.0,0.0,0,0
127,3.3,0.8,2.6,0.0,1.4,0.7,2.1,38,1.1,0.77,21,57,234,1.7,0.44,0,279,0.058,0.0,0.05,0.0,83,83,10,0.0,0,0.0,0.0,0.2,0.22,0.0,0.0,0.0,0.0,0.0,0,0
150,3.8,0.9,4.5,0.0,2.1,0.0,2.1,15,0.0,0.9,18,69,380,0.0,0.3,0,160,0.09,0.7,0.22,0.0,61,61,110,0.0,0,0.0,0.0,0.9,0.88,0.0,0.0,0.0,0.0,0.0,0,0
156,4.0,0.9,4.7,0.0,2.2,0.0,2.2,15,0.0,0.89,18,61,336,0.0,0.3,0,158,0.075,0.62,0.17,0.0,38,38,63,0.0,0,0.0,0.0,0.9,0.87,0.0,0.0,0.0,0.0,0.0,0,0
44,1.1,0.4,1.1,0.0,0.9,0.0,0.9,25,4.1,0.3,8,40,250,0.0,0.2,0,190,0.03,0.4,0.1,0.0,170,170,20,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
46,1.1,0.4,1.1,0.0,0.9,0.0,0.9,25,3.4,0.3,8,35,221,0.0,0.2,0,188,0.025,0.35,0.08,0.0,106,106,11,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
71,1.3,1.1,2.8,0.0,0.8,0.1,0.9,70,4.1,1.7,12,40,340,0.0,0.5,0,1360,0.01,0.8,0.09,0.0,425,425,46,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
74,1.4,1.1,2.9,0.0,0.8,0.1,0.9,69,3.4,1.68,12,35,301,0.0,0.49,0,1346,0.008,0.71,0.07,0.0,266,266,26,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
77,2.3,1.6,1.8,0.0,0.7,0.0,0.7,130,3.9,0.7,11,28,450,0.0,0.1,0,1550,0.06,0.6,0.53,0.0,278,278,100,0.0,0,0.0,0.0,0.1,0.14,0.0,0.0,0.0,0.0,0.0,0,0
80,2.4,1.7,1.9,0.0,0.7,0.0,0.7,135,3.8,0.73,11,29,469,0.0,0.1,0,1453,0.056,0.59,0.52,0.0,246,246,88,0.0,0,0.0,0.0,0.1,0.14,0.0,0.0,0.0,0.0,0.0,0,0
122,2.2,1.0,3.4,0.0,2.7,0.0,2.7,35,0.0,0.6,14,30,450,0.6,0.3,0,10,0.09,0.5,0.21,0.0,57,57,69,0.0,0,0.0,0.0,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0,0
127,2.3,1.0,3.5,0.0,2.8,0.0,2.8,35,0.0,0.59,14,26,398,0.6,0.3,0,10,0.075,0.44,0.16,0.0,36,36,40,0.0,0,0.0,0.0,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0,0
90,1.7,0.7,2.3,0.0,2.3,0.0,2.3,39,0.0,0.6,14,40,340,0.0,0.3,0,80,0.05,0.4,0.09,0.0,42,42,46,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
93,1.8,0.7,2.4,0.0,2.4,0.0,2.4,38,0.0,0.59,14,35,301,0.0,0.3,0,79,0.042,0.35,0.07,0.0,26,26,26,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
91,1.3,0.5,2.4,0.0,2.8,0.0,2.8,32,0.0,0.46,14,40,266,0.0,0.23,0,5,0.05,0.4,0.09,0.0,42,42,45,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
94,1.4,0.5,2.4,0.0,2.9,0.0,2.9,32,0.0,0.46,13,35,236,0.0,0.23,0,5,0.042,0.35,0.07,0.0,26,26,26,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
126,2.4,8.0,3.2,0.0,0.4,1.3,1.7,40,0.0,1.67,33,10,40,1.2,0.32,0,83,0.018,0.65,0.02,0.0,23,23,4,0.0,0,0.0,0.0,0.9,0.88,0.27,0.13,0.21,0.0,0.0,0,0
69,0.9,0.4,1.5,0.0,2.5,0.0,2.5,6,0.0,0.23,10,26,190,0.0,0.11,0,115,0.03,0.0,0.08,0.0,52,52,220,0.0,0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0,0
76,1.0,0.4,1.7,0.0,2.8,0.0,2.8,7,0.0,0.26,11,29,211,0.0,0.12,0,115,0.03,0.0,0.08,0.0,46,46,208,0.0,0,0.0,0.0,0.2,0.21,0.0,0.0,0.0,0.0,0.0,0,0
